adshex,flight_id,latitude,longitude,altitude,speed,track,squawk,type,timestamp,name,other_names1,other_names2,n_number,serial_number,mfr_mdl_code,mfr,model,year_mfr,type_aircraft,agency
AAFD01,726edcd,25.71281,-79.3029,7400,142,62,4407,DH8C,2015-08-18T00:25:34Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,807MR,663,1390043,BOMBARDIER INC,DHC-8-315,2009,5,dhs
A7A9D4,726bc89,35.2195,-120.725,17500,126,321,4773,PC12,2015-08-18T00:25:34Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A7A9D4,726bc89,35.16231,-120.671,17600,123,328,4773,PC12,2015-08-18T00:24:13Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A6718E,726c051,32.74101,-116.818,4500,305,268,4414,C182,2015-08-18T00:24:13Z,NBR AVIATION,,,514NY,18282271,2072703,CESSNA,182T,2010,4,fbi
A6718E,726c051,32.7353,-116.75599,4500,375,127,4414,C182,2015-08-18T00:23:41Z,NBR AVIATION,,,514NY,18282271,2072703,CESSNA,182T,2010,4,fbi
AAFD01,726edcd,25.7163,-79.33579,7400,142,62,4407,DH8C,2015-08-18T00:23:15Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,807MR,663,1390043,BOMBARDIER INC,DHC-8-315,2009,5,dhs
A7A9D4,726bc89,35.07811,-120.612,17600,117,331,4773,PC12,2015-08-18T00:22:31Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
AAFD01,726edcd,25.6874,-79.38759,7400,98,116,4407,DH8C,2015-08-18T00:22:23Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,807MR,663,1390043,BOMBARDIER INC,DHC-8-315,2009,5,dhs
A7A9D4,726bc89,35.0252,-120.57799,17600,131,339,4773,PC12,2015-08-18T00:21:22Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
AAFD01,726edcd,25.6463,-79.4623,7400,98,116,4407,DH8C,2015-08-18T00:21:13Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,807MR,663,1390043,BOMBARDIER INC,DHC-8-315,2009,5,dhs
A7A9D4,726bc89,35.00241,-120.565,17500,100,327,4773,PC12,2015-08-18T00:20:58Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A7A9D4,726bc89,34.95721,-120.524,17600,127,321,4773,PC12,2015-08-18T00:19:50Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A6718E,726c051,32.77811,-116.92,4500,45,235,4414,C182,2015-08-18T00:19:35Z,NBR AVIATION,,,514NY,18282271,2072703,CESSNA,182T,2010,4,fbi
A120A0,726f5ed,47.7157,-122.064,1200,54,28,0,AS50,2015-08-18T00:19:20Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,172AE,3839,8680954,EUROCOPTER,AS 350 B3,2004,6,dhs
A7A9D4,726bc89,34.9037,-120.46899,17500,111,320,4773,PC12,2015-08-18T00:18:56Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A120A0,726f5ed,47.705,-122.073,1100,54,28,0,AS50,2015-08-18T00:18:52Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,172AE,3839,8680954,EUROCOPTER,AS 350 B3,2004,6,dhs
A6718E,726c051,32.78751,-116.916,4500,69,240,4414,C182,2015-08-18T00:18:42Z,NBR AVIATION,,,514NY,18282271,2072703,CESSNA,182T,2010,4,fbi
A6718E,726c051,32.7868,-116.916,4499,63,303,4414,C182,2015-08-18T00:17:42Z,NBR AVIATION,,,514NY,18282271,2072703,CESSNA,182T,2010,4,fbi
A7A9D4,726bc89,34.8558,-120.421,17600,111,320,4773,PC12,2015-08-18T00:17:29Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A120A0,726f5ed,47.6749,-122.1,900,54,28,0,AS50,2015-08-18T00:17:21Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,172AE,3839,8680954,EUROCOPTER,AS 350 B3,2004,6,dhs
A6718E,726c051,32.7841,-116.916,4499,63,303,4414,C182,2015-08-18T00:16:51Z,NBR AVIATION,,,514NY,18282271,2072703,CESSNA,182T,2010,4,fbi
A7A9D4,726bc89,34.82981,-120.39399,17600,118,320,4773,PC12,2015-08-18T00:16:45Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A7A9D4,726bc89,34.8131,-120.37699,17600,118,320,4773,PC12,2015-08-18T00:16:25Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A7A9D4,726bc89,34.78731,-120.35099,17600,120,320,4773,PC12,2015-08-18T00:15:50Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A120A0,726f5ed,47.6405,-122.126,899,0,23,0,AS50,2015-08-18T00:15:39Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,172AE,3839,8680954,EUROCOPTER,AS 350 B3,2004,6,dhs
AAFD01,726edcd,25.6856,-79.69349,7400,91,102,4407,DH8C,2015-08-18T00:14:35Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,807MR,663,1390043,BOMBARDIER INC,DHC-8-315,2009,5,dhs
